,Papallacta_SEM,Mica_SEM,Orientales_SEM,Occidentales_SEM,Bellavista_SEM,Puengasi_SEM,El Placer_SEM,El Troje_SEM,Paluguillo_SEM,Norte_SEM,Centro_SEM,Sur_SEM,Parroquias Norte_SEM,Parroquias Sur_SEM,Parroquiales Orientales_SEM,Papallacta_BASE,Mica_BASE,Orientales_BASE,Occidentales_BASE,Bellavista_BASE,Puengasi_BASE,El Placer_BASE,El Troje_BASE,Paluguillo_BASE,Norte_BASE,Centro_BASE,Sur_BASE,Parroquias Norte_BASE,Parroquias Sur_BASE,Parroquiales Orientales_BASE
2041-07-31,7108297.414847998,411870.42432,5266218.031991999,2133317.20896,6358222.376860432,3899128.8685450675,1491824.945773368,1171484.8292737799,1277361.0454481854,3757709.424724516,4737360.598080679,1390091.0708489895,591950.5032857064,1415223.2660052318,1997204.3684707077,6972383.613887999,409760.3808,5224575.306672,2098967.26464,6238250.69028981,3868793.5792405694,1470790.3004540643,1161623.36887956,1252937.3354156734,3686806.157961278,4692579.431225165,1372728.1088871174,580781.1392659814,1396775.379363418,1959207.2158988684
2041-08-31,6738299.971199998,364837.45248,4917006.110663999,2069030.5200000005,6038886.230606879,3632021.8528341954,1433097.4882096085,1088734.367224908,1210872.5048246395,3568981.762288665,4449366.762162247,1307037.5550663853,562220.3080695004,1329236.9972719282,1894628.3857572607,6580560.879648,361222.174944,4863346.864272,2024986.6425599998,5898611.045899553,3592544.372446392,1406072.9612565504,1075570.9455951792,1182526.7900727456,3486079.128126637,4391383.466279738,1285352.671850097,549160.6883732486,1306728.3935537436,1850406.135271144
2041-09-30,6734508.4799999995,351429.86592,4602614.399999999,1979725.7951999996,6013585.362859199,3404091.9204763193,1364694.643454112,1027290.296030976,1210191.173856,3554028.949449786,4188241.569576725,1256388.1968489094,559864.7972821913,1284218.106409858,1890958.063279834,6564448.396799998,346727.97792000003,4535254.8,1930986.0864,5862041.283006719,3354464.09462832,1334242.064401632,1011129.9267260161,1179631.3769049598,3464466.3982569706,4118308.677270512,1231539.081757988,545756.0434479255,1258581.4994543942,1843244.5174880486
2041-10-31,6670545.370272,392428.18656,4682452.596264001,1957586.3135999998,5955640.348015611,3478270.3781342767,1359769.880191176,1059581.3937640921,1198697.0030378783,3519783.4456772264,4250373.340125846,1272626.6069195287,554470.1164002534,1296410.6953975006,1872899.5152309628,6489974.552544,388137.2290559999,4616909.409600001,1902821.87232,5793981.3709023455,3430103.9866781756,1326252.1108982975,1043502.0120396288,1166248.4270921568,3424242.9902032856,4179169.800908302,1246727.319892455,539419.6656310082,1269907.612116713,1822147.9816057375
2041-11-30,6659061.191999999,386292.03264,5026676.5576800015,1894454.4384000003,5930536.199263198,3718804.584150361,1348369.0389923041,1104856.222284072,1196633.2962024,3504946.893764551,4455684.192752964,1298596.4554794678,552132.9201514039,1331836.0940153438,1867909.3280122667,6483157.28928,381383.4067200001,4967446.9989599995,1843724.3327999997,5773706.158181472,3674831.0115783596,1317379.522691952,1089698.3712570958,1165023.3648836159,3412260.33948525,4390351.5145666925,1273962.64022688,537532.043326695,1306532.7055701837,1818546.8658651868
2041-12-31,7378823.850048,491579.8761600001,6375214.178928,1986089.0428799998,6543440.8018100355,4717188.693727992,1488913.165337904,1373512.392596232,1325974.6458536256,3867173.51386973,5465767.894443097,1532661.1538443293,609194.3386485141,1579972.8215482167,2066464.6747111815,7210460.938463999,488373.2956800001,6332860.579464001,1944089.0524800003,6394963.052987911,4685875.823068596,1463725.4025940564,1362439.695721644,1295719.8306419805,3779423.164315856,5416622.661209788,1512017.7355083826,595371.0602331747,1558111.17895684,2019412.0664350756
2042-01-31,7218329.434847999,463051.4342400001,6354730.204271999,2043579.0240000002,6426137.691095876,4690349.686061208,1516970.645437104,1359317.4094279439,1297133.7994421856,3797847.3754376615,5465372.237016968,1519339.424791476,598273.4190410259,1560611.5864265398,2024492.6843892715,7043719.423103999,457607.8540800001,6312708.297864001,2002323.6287999998,6272722.976759769,4658301.417184597,1492110.1935654478,1347170.5666959481,1265756.3803317887,3707179.2792650233,5415845.1038044775,1497711.9161150279,583990.5091363344,1537805.607192191,1975762.2367051356
2042-02-28,6911852.41152,431357.14944,7046462.064096,2119941.0892800004,6193833.152891328,5165318.772566065,1601218.1683753924,1454079.4688478243,1242059.878350144,3660555.3933587745,5960519.6619300395,1576149.3439074098,576645.8665341826,1613827.3247084843,1943356.3456716137,6769201.767551999,424845.3888000001,7017084.9504,2089064.3558399999,6069201.021642122,5141740.993502401,1582648.9012535037,1444024.9665636483,1216425.557629094,3586897.803790495,5923847.805098615,1558679.6537996538,565042.6151148817,1595462.2201669393,1903628.715821439
2042-03-31,7289316.328895998,464956.31232000014,7441211.961864001,2297020.48128,6547320.047659909,5458774.812447637,1722271.1032530004,1544505.372227916,1309890.1443026108,3869466.1481670053,6324438.279724864,1674926.7600731119,609555.4964371375,1708395.8430572548,2051296.6068856101,7188246.422783999,459859.04928,7426971.5184,2284044.4368000003,6461228.2845854005,5446504.27561248,1714249.4969566083,1538747.868993984,1291727.882174285,3818585.916189972,6306733.622024219,1664277.5069593822,601540.3532949009,1696494.2928472934,2023412.026145957
2042-04-30,7445318.00544,467513.3376,7714826.149680001,2511840.0671999995,6728608.489359457,5653191.70659852,1854249.2442568797,1602607.7395026,1337923.6455775683,3976607.6172114387,6609057.960473026,1742631.749023718,626433.4503593653,1765034.7512534007,2100091.9557925626,7374502.336319999,464963.3279999999,7711612.717680002,2510032.1471999995,6670097.454127967,5649815.987728921,1852977.9294799198,1600649.4785389202,1325198.069836704,3942027.595389628,6604973.553164891,1737222.5978217851,620986.0729793138,1758084.9366279233,2080769.5517561405
2042-05-31,7356957.312096001,468156.46463999996,7310372.6709360005,2510182.2844799994,6655749.597880789,5367724.119437725,1827105.1091302321,1540748.397040164,1322045.2289836511,3933548.012347547,6331206.572529622,1694079.865943887,619650.2875627015,1709713.459870287,2075999.9761914401,7279500.207168,465681.6230399999,7301796.983208,2508546.3177600005,6591835.979820402,5360592.552224292,1825579.5863547605,1538018.366346972,1308126.1872280897,3895775.064073858,6323553.028488358,1687771.3085798465,613699.9297212794,1701598.0460599877,2054875.5141301807
2042-06-30,7743358.96992,448489.87200000003,7505241.682320001,2504742.3936000005,6971208.504247007,5496873.608071081,1836093.8384589604,1559946.37537404,1391481.606894624,4119984.2260099817,6454143.752675458,1729108.7725998124,649019.5117453963,1760441.4857482791,2180979.3685744754,7644022.92864,446105.4912,7494219.202320001,2499443.8272000006,6888446.190251134,5488052.59687428,1832467.6949738404,1556636.70575772,1373630.9202766079,4071071.6984384214,6443215.287672994,1720861.445652537,641314.3403123808,1750049.4557224358,2153793.4172536395
2042-07-31,7238119.168223999,414398.83392,6433453.368792,2372907.3206399996,6524201.375205897,4724876.699555867,1695042.9402035759,1368444.7319126758,1300690.014529853,3855803.0127466847,5645888.434624318,1556035.3260445264,607403.148031669,1576961.0737405336,2039608.030630639,7125390.695807999,410364.68140800006,6407798.622408001,2359786.9103999995,6428514.878727377,4705002.81612162,1686245.3622944208,1361484.198768434,1280432.7080366975,3799252.2933278796,5620738.742931516,1543852.93327786,598494.7352095189,1562961.5760355,2008546.8814799443
2042-08-31,6886221.066144,401906.72275200003,5946357.294936,2275699.61376,6211524.006150824,4375327.993185277,1611253.7486211315,1280428.96306099,1237453.9255860767,3671010.6876351377,5263176.804827786,1466637.341090229,578292.8849726418,1482202.7295416978,1940984.183823324,6750817.795007999,395492.65113600006,5900249.308535999,2249922.42432,6094101.232570579,4339972.200748139,1594309.2599217456,1268207.975378369,1213121.9577629375,3601613.828449213,5217348.097112615,1448479.2366461302,567360.8247523209,1462729.3122564852,1903379.2429108885
2042-09-30,6927437.62368,406889.0496000001,5633787.87432,2202657.2352,6227166.430602433,4156657.5362086804,1552343.7203344798,1230051.2530460402,1244860.540975296,3680255.360486036,5018302.739789966,1427197.4878311749,579749.1946890864,1446058.5350410314,1950041.0762643246,6769925.205119998,398878.8364800001,5565518.36568,2161581.2928,6087814.6269386895,4104952.700967,1525769.559718128,1212538.196168424,1216555.5593600636,3597898.444520764,4949774.0579870045,1402829.117274016,566775.5417679917,1421000.4508583203,1905968.196173184
2042-10-31,7008926.524992,393197.85158400005,5717992.833071999,2243489.9788800003,6304126.117592622,4210213.205227031,1578954.2957813665,1238583.091788475,1259504.0965410625,3725738.535497239,5088515.563154068,1441537.8933327743,586914.1415478729,1461810.6548762957,1973420.7259907133,6829390.078559998,385176.4989119999,5639131.422936001,2191973.36544,6144122.306723182,4151020.362582637,1546146.1744823952,1218721.0467543337,1227241.3971172317,3631176.2832734017,5008057.451583781,1413405.889461564,572017.7867559283,1433140.8565975637,1923046.6078482005
2042-11-30,7537928.2473599985,461088.2880000001,6965484.250319999,2520640.4255999997,6806726.515772064,5120996.39569908,1809958.24665576,1484810.05149324,1354565.706050592,4022775.370821289,6096368.086231724,1665903.475901181,633706.238618379,1682818.7241878381,2125551.2792946585,7364992.703040001,453721.824,6896474.19432,2465052.1344,6651122.972620896,5069047.428991079,1775654.2563530402,1466524.8055206002,1323489.1887362879,3930813.6768189496,6021124.37552536,1638885.0764854262,619219.5487510054,1655814.9333727513,2076852.966139676
2042-12-31,7633996.892927997,458824.3833600001,7000670.129327999,2596205.52864,6904271.126378705,5144873.816556793,1852287.1724397603,1494212.045440104,1371829.2416591612,4080424.2356898147,6153277.636147456,1684334.6041909887,642787.6418658574,1698226.9331283555,2153924.311046635,7483804.755839997,454451.09184000007,6949078.118927999,2547704.793600001,6769076.160522814,5106528.2393352715,1822999.5823940642,1480661.19466524,1344839.7146244475,4000524.010868983,6094403.478024343,1662437.7497090802,630200.990544674,1676205.258199305,2111623.9061867385
2043-01-31,7293375.444095999,391312.52582399995,6424865.568000002,2587202.62272,6622758.378360229,4708801.503736705,1807371.2071321344,1369709.8109471232,1310619.5673040508,3914050.2016108953,5725938.763032931,1578775.5415630501,616578.8050253374,1585949.076071942,2060975.0047363776,7137230.937983999,385127.3234879999,6368892.244272,2542780.82304,6483696.6805785205,4666575.065310216,1779892.4966660927,1354813.9487285905,1282560.3995557248,3831864.7382219057,5665117.806795998,1555993.349668636,603632.1609618602,1562707.1122751068,2017175.4755690838
2043-02-28,6976501.854335997,356552.07436800003,5596126.758432,2392576.704,6314589.181314084,4108228.8790707365,1648743.4649746367,1210850.5576868067,1253677.3832241788,3731922.206156624,5056060.562872979,1433813.1691928518,587888.2527803412,1443801.5211589183,1969002.9669371794,6827735.182463999,348769.120896,5543501.791968,2352284.44416,6182602.760475993,4067675.4299338083,1623611.5265192257,1195912.270147997,1226944.0122887807,3653918.2314413115,4998706.717142273,1411802.229585844,575600.3170003148,1421419.6407538431,1927332.9649616037
2043-03-31,7301983.205664,360907.329024,6713783.3573280005,2460791.7849599994,6598402.788886473,4899741.269084136,1757794.8191124385,1389387.214577419,1312166.3820578204,3899656.0482319053,5854855.395263771,1583099.0351253045,614311.2996453306,1607960.2478449587,2059582.1650441862,7188927.191711998,354505.3637760001,6677166.950928001,2433617.0064,6498955.230575067,4871096.526027529,1740725.5089967777,1378533.535580549,1291850.216350646,3840882.541269864,5814917.426664785,1567026.9830396962,605052.7319665387,1591412.6318595163,2028016.6321432984
2043-04-30,7756945.01568,430564.37760000007,7523524.769040001,2525795.136,6987579.309652033,5502019.907016361,1847744.53825896,1554773.9276329204,1393923.0193176963,4129659.3720043506,6468533.869335072,1728461.8874075743,650543.6337286042,1760783.5399471447,2185298.1777886325,7691314.35744,427357.27008000005,7506647.135999999,2510716.4352,6930021.675812257,5488705.578163679,1838510.589104928,1549461.0070823038,1382129.190031968,4095642.810405043,6448877.713674123,1719872.6416411991,645185.018018121,1751845.0324846532,2166994.511208141
2043-05-31,7397533.277567999,393560.53372799995,7102642.783464001,2518902.0835200003,6691184.702032723,5188625.617888404,1815242.454885125,1470238.3690337304,1329336.7299789696,3954490.158901339,6161229.410352448,1649370.1615248143,622949.2957592465,1672234.5621835575,2087298.3615922553,7332350.074559999,390858.001344,7085389.079736002,2504296.7683199993,6634111.573059262,5175264.328416108,1806255.7096914866,1465165.5488297353,1317623.3083984316,3920759.939678024,6141739.075002646,1641002.2952596005,617635.7874518173,1663424.593075829,2069130.4348075027
2043-06-30,8695794.50208,520800.96960000007,6810213.024,2476150.3007999994,7745005.262004189,5037182.7217776,1778631.3901958398,1489316.37466464,1562634.2720237758,4577298.109844476,5995158.727095711,1728273.0620091988,721059.9898925902,1772159.3175475716,2439292.8477778016,8586024.57216,520654.00320000004,6795107.91072,2458760.8320000004,7650683.613465983,5026447.24931088,1768408.1176003201,1485725.8083364805,1542908.6156171518,4521554.015558396,5976974.99537741,1718164.994801308,712278.6444136831,1760315.8989882572,2408910.583436292
2043-07-31,7702235.212896,436988.72736,6181646.030135999,2464343.6112,6927452.038436629,4556767.533601644,1728143.131834296,1347951.744561204,1384091.6677574108,4094124.154716048,5523520.4168264335,1574678.258026379,644945.7847784502,1595347.14472494,2168595.9209299916,7589673.229824001,434526.7420800001,6146759.200536,2434129.1164800003,6827654.166577978,4531052.717870364,1709729.8441547765,1339226.3685701159,1363864.279399373,4035143.6124475854,5485070.432157472,1559773.783053185,635654.6029084098,1579775.2415512598,2137075.0006984924
2043-08-31,8039608.432127999,491925.92543999996,6118730.2936080005,2496669.75648,7212097.387987027,4536132.841112292,1743425.0063611919,1369400.963935356,1444717.6352534017,4262349.556300333,5517929.798096304,1609921.225630775,671446.2668215921,1629881.7240653592,2261350.505607388,7884430.801631998,488915.93952,6069796.166664001,2454325.59168,7074344.723790555,4500256.051530036,1717634.6017491603,1357397.880730956,1416832.2150532703,4180937.7317602183,5464200.639207104,1589323.8509663236,658621.4937849008,1608366.4145376266,2217875.45102596
2043-09-30,7502115.801600001,452918.8224000001,5450079.8160000015,2372582.7936,6740571.56994144,4046821.6995144016,1632495.9544992,1237728.4064942403,1348130.2095475201,3983677.797835391,4987543.356102743,1477881.174580498,627547.213161548,1490845.9963151645,2111432.084283363,7318956.476159999,448355.8656,5386942.467360001,2324679.7824,6578495.3407299835,4000237.120927441,1602767.7630216,1222346.6839231204,1315216.478765952,3887890.74637142,4920938.1486562295,1452917.6921052765,612457.9162219615,1464689.3816652533,2060178.9484296707
2043-10-31,7662011.162400002,437500.38211199996,6358237.749864001,2580870.88512,6923429.367004082,4681751.385924468,1801529.7461510834,1383333.0253263577,1376863.4058832803,4091746.755899411,5696862.439824905,1607191.422143295,644571.2740680799,1618798.8304340085,2161093.923233569,7469381.304,431788.212,6290543.198663998,2528519.68224,6752482.872186239,4631448.959758116,1769096.8184520241,1366341.925034412,1342247.8203287998,3990717.3774620676,5624662.376556827,1580220.1940207493,628656.1554005389,1590835.6301821843,2107132.4205164392
2043-11-30,7802132.466240002,442228.63680000004,6786704.290320001,2700242.1792,7067978.590601377,4986512.6951638805,1892967.7685796001,1459789.5635046002,1402043.2041833284,4177175.3470454137,6045989.851350565,1678750.3600070965,658028.8067849881,1688280.7616559635,2202748.035927444,7636524.557760002,437367.57408,6735744.04104,2654750.5056,6920891.985549024,4948402.00835844,1865299.7959123678,1446285.940485624,1372283.463029472,4090247.163459473,5988686.832731776,1656296.1641339173,644335.0438546141,1665086.6569902075,2156341.898107517
