,Papallacta_BAU,Mica_BAU,Orientales_BAU,Occidentales_BAU,Bellavista_BAU,Puengasi_BAU,El Placer_BAU,El Troje_BAU,Paluguillo_BAU,Norte_BAU,Centro_BAU,Sur_BAU,Parroquias Norte_BAU,Parroquias Sur_BAU,Parroquiales Orientales_BAU,Papallacta_BASE,Mica_BASE,Orientales_BASE,Occidentales_BASE,Bellavista_BASE,Puengasi_BASE,El Placer_BASE,El Troje_BASE,Paluguillo_BASE,Norte_BASE,Centro_BASE,Sur_BASE,Parroquias Norte_BASE,Parroquias Sur_BASE,Parroquiales Orientales_BASE
2051-06-30,8788576.204799999,558771.9552,6124328.88336,2049784.9632000003,7715125.193670718,4569065.99867304,1509128.9267774401,1374707.00461176,1579307.1440025596,4559638.989459394,5350426.426170932,1615730.7838976923,718278.1555307439,1685979.4805979603,2451941.137354736,9058647.104640001,570564.5184000001,6345834.250320001,2082678.4799999997,7944730.363374335,4730671.61657748,1541469.4041866402,1417168.3927748401,1627838.884703808,4695335.644754233,5521987.056469192,1663110.9235777077,739654.3968301506,1739062.2090489108,2526399.484471899
2051-07-31,9376653.043296,606910.4409599999,5818392.777600001,2032016.63904,8192873.964999831,4373790.17353056,1481736.6762206403,1351836.344320416,1684984.5518802912,4841988.513314899,5152943.81739565,1629694.8121434036,762756.5661414842,1708611.8294947112,2611432.203500559,9631889.45712,612019.5157440001,6061322.988,2135887.6694400003,8427954.251748526,4547635.151097025,1552897.9180409187,1398948.422926723,1730850.535444464,4980920.962783379,5368067.944103473,1685712.363536981,784642.5408377877,1765001.2819678648,2683951.2258242858
2051-08-31,8818974.861984,542331.8064,4933910.283192,1801384.4361599998,7678321.521726441,3720908.4531495483,1299166.947888696,1166268.403039284,1584769.7826985244,4537888.019340326,4416209.431744255,1450234.6967804865,714851.7336727316,1531326.4762404405,2452873.22678143,9051003.823679997,553502.3414400001,5267411.259191999,2025656.7782400001,7924293.744427868,3961369.3196333875,1440403.4906624882,1238741.7800802118,1626465.3871152957,4683257.6029568715,4749746.48406229,1532862.2034442548,737751.7476062347,1603805.7677847957,2522634.942872407
2051-09-30,7927461.057599997,453781.6992000001,4124670.336,1564616.7360000003,6888532.580022237,3110793.9589872006,1117268.16646752,979224.4837785601,1424564.7520507197,4071122.754793143,3718247.2168751154,1251224.4073871884,641322.3832000702,1329460.09881162,2203296.093332329,8147611.100159999,474589.7568000001,4530950.60904,1857535.0272,7141823.795280383,3406851.2648595604,1300079.6917812,1072652.8689817202,1464125.7146987522,4220817.863010706,4136397.9009676296,1353510.8035458708,664903.7953406037,1415113.917638205,2271853.8062316147
2051-10-31,7804664.21952,443878.37568,4524838.130664,1629903.6259199998,6804075.2446255665,3389219.415171396,1177555.81708404,1039928.2820901719,1402498.1602477438,4021208.4695737096,4017664.289773261,1292842.9911676687,633459.4052746403,1367713.7760320997,2171812.008898713,8025026.740416,460401.69312000007,4883216.0256,1868522.28192,7044047.211524197,3649576.25605392,1328243.3334858243,1120020.3509400003,1442097.305252755,4163031.9020108003,4376919.948953407,1381261.736179847,655800.7953929028,1444071.9343196657,2238823.1649643295
2051-11-30,7909420.841279999,454647.16800000006,5908416.75432,1728708.9983999997,6914518.333867873,4371385.98425508,1320395.78951784,1264757.7609126,1421322.925178016,4086480.335315912,5015188.899423232,1464816.1228212395,643741.656883099,1547949.7321305035,2203235.7162923682,8159002.44768,476107.1135999999,6140396.159999999,1945938.0384,7173131.709395232,4544582.320785601,1451705.3378496,1326573.87412896,1466172.7398480962,4239320.840252582,5280288.181852443,1540077.6652431726,667818.5621446961,1611791.9226539019,2277565.411557488
2051-12-31,7480479.093696,387548.32924800005,4415483.016000001,1608669.8064000004,6532999.255811749,3287540.951533008,1156911.6182218848,992065.1701742787,1344242.0931371711,3861002.560184744,3909473.301215084,1240746.7257309847,608222.2307160739,1314066.7873839352,2082973.6534174068,7772146.488288001,419447.56435199996,4702514.5421279995,1876139.3836799997,6838603.542591811,3504157.0431600236,1318900.9192412833,1071272.2872117455,1396654.7239453534,4041614.6936717597,4239150.124981464,1334583.2793575625,636673.9898152977,1392756.70737352,2170239.356471867
2052-01-31,7032235.033151999,335472.94800000003,4956015.058128001,1785324.4819199995,6209382.637438443,3646852.161525432,1283779.276340832,1059791.7793889523,1263692.6354574142,3669745.1387261203,4337114.202871291,1279687.165371517,578093.5235455191,1337891.831443539,1966225.7294654,7343558.294687997,378797.70182400005,5273329.0032,2027141.1475200003,6524728.020973407,3889815.744501504,1434570.8364990146,1147892.4304448832,1319637.425555433,3856114.2603952847,4680918.174215065,1378406.6126624884,607452.1787526244,1423102.853121851,2058081.848105953
2052-02-29,7459721.504928001,380742.25651200005,4911178.383576,1701975.4041599995,6539166.549824227,3634799.296194396,1238413.496567947,1070985.8706187177,1340511.954435562,3864647.4309461177,4288216.235085432,1303152.559764999,608796.4057886356,1374245.6927157824,2080082.368899136,7871471.062559999,434782.210464,5300843.827104,1968169.5964799998,6942909.268918223,3933524.252085121,1407284.488091895,1177501.265000611,1414503.349942032,4103259.37793067,4697033.179054083,1422210.6323762026,646384.8529362866,1480016.2446887528,2199984.817213049
2052-03-31,7662942.977759999,425583.618048,5554418.257872,1768985.9740800003,6722439.962024304,4108686.9976103758,1317611.5406792932,1197904.4053722864,1377030.8531034722,3972962.017556363,4778153.463606056,1408249.3015648362,625859.1604644627,1480857.7997828284,2137358.9914453337,8013503.540447999,469792.69920000003,5823491.172264,1889413.5340800001,7039790.816032193,4317951.6483077165,1400833.141384968,1270725.60597318,1440026.5862185052,4160516.3722750265,5035058.25793218,1488081.0764754782,655404.5249725973,1557841.9482543766,2236304.9618547503
2052-04-30,8774321.008319998,519446.13119999995,7438196.893680001,2229010.3583999993,7747974.868783967,5480266.00326012,1688139.9892965597,1568021.01058692,1576745.4851951038,4579053.147451324,6314951.30831635,1767000.036371843,721336.4602837873,1840791.732027691,2453357.7998624966,9045568.727999998,551276.6688,7553250.531360002,2206740.4128,7964836.792667998,5575349.936330641,1685067.3121953602,1600888.2953781602,1625488.7004216001,4707218.544466788,6397316.709017995,1802520.8515929126,741526.3053973909,1883091.8464021531,2526506.464847894
2052-05-31,8665000.341984,490862.3327999999,6295075.232256,2247117.336,7662842.438388681,4660259.472857663,1622307.4867915201,1378766.4237207358,1557100.5614545245,4528739.88108771,5527025.2556993095,1630147.7466448848,713410.6310139863,1690496.050974832,2424146.581489776,8902112.478335999,522095.9587200001,6460451.520264,2212557.1372800004,7848662.469601764,4790637.597171636,1615954.4923712402,1418200.038786636,1599709.6123569787,4638559.519534642,5638165.380151166,1667353.9158843947,730710.4759199242,1735182.3668818683,2487643.7979629263
2052-06-30,9050643.967680002,563019.2064,6786074.434320001,2063233.0368,7933336.398745634,5038430.41382148,1559454.9742519201,1479442.0340214001,1626400.720992096,4688601.811658668,5812055.637566848,1704967.5247408003,738593.6187232183,1788010.443468857,2523647.2783988756,9282546.604799999,575162.9856000002,6864602.197680001,2088547.0271999997,8129763.897534719,5099174.606918521,1578490.5047176802,1499620.3159410001,1668073.6248825595,4804690.4634430185,5882323.863036216,1733909.232990646,756881.0188604824,1820641.5683957739,2587496.0687152618
2052-07-31,8545653.168192,536177.6467199998,5734637.8704,1830359.6352000001,7461425.401947819,4283954.665290721,1366356.187464192,1287934.826690016,1535653.8743241022,4409702.412551163,4975707.473534384,1523141.8209581377,694658.7049213421,1603611.8366792763,2379358.3499723263,8658874.54656,539169.15168,5830505.901864001,1914652.36512,7575202.353456864,4352982.246920196,1417475.4377187602,1310014.413373212,1555999.756016832,4476944.590893006,5080342.444801122,1552049.211545456,705251.339106834,1629256.1750512125,2412656.5227475776
2052-08-31,7817663.1375359995,457815.4300800001,5023239.369336,1647183.59136,6819027.128918726,3747381.6033755634,1219688.163124344,1124948.109055572,1404834.065815219,4030045.033190966,4373058.62556174,1354443.1665577085,634851.4257023332,1431916.9638271672,2175859.587381085,7915150.897919999,469546.82208000007,5243130.7128,1856209.94496,6950900.392527167,3907820.39596488,1345465.425665664,1179229.906683216,1422352.6163562238,4107982.131983556,4622110.432027015,1415486.2301462064,647128.8265442792,1479056.2720721795,2208562.093984823
2052-09-30,8217667.987199999,499187.5776,5369271.44904,1685526.2784,7156519.262887679,4009788.0936363605,1264203.0725075998,1202451.6510558,1476714.93729984,4229502.884366618,4644907.365297361,1433415.8901735172,666271.943374843,1517491.2553813837,2285834.0449316,8415193.5504,516268.0800000001,5699112.0479999995,1965775.1328000005,7388112.312473759,4250224.874592001,1435167.8061580802,1281316.2074553599,1512210.28100688,4366374.376671991,5003409.444036359,1523223.0608236934,687833.2562913069,1590728.6520165945,2347861.2840075153
2052-10-31,7842447.551231999,465224.15232,5518928.848536,1693403.13312,6850833.425835435,4100797.9015214043,1276752.267662904,1208107.2327854764,1409287.8249563905,4048842.5546687418,4736763.126189893,1418011.6051490621,637812.591945279,1496749.885859971,2183969.0738419583,8026357.905215999,487638.8784,5864609.058408,1964339.6313600002,7068949.244879559,4354737.753551653,1444014.6860356564,1291568.14540278,1442336.5155673148,4177749.0037238174,5104217.052636015,1509368.126196711,658119.1746982867,1571462.5161570786,2242016.4573929394
2052-11-30,7275361.343039999,403210.22399999993,5060496.50064,1487162.3328,6334628.604859295,3750032.4098061607,1134932.9174740803,1090962.2008908002,1307382.4333442878,3743765.5054718433,4304190.072057788,1288125.1903343536,589753.9231124003,1371023.032550764,2023570.8515984148,7490317.847039999,432269.3952,5349133.727999999,1777569.4944,6583037.622146496,3966551.7616512,1309094.85354336,1170498.29950944,1346010.1171130878,3890575.2346885777,4644011.568262376,1379941.119187619,612880.8026218388,1443996.020940369,2090641.204072006
2052-12-31,7202295.648575999,385490.7823680001,5914586.0538719995,1510162.00416,6280437.460301222,4345765.301217096,1201953.314284013,1214328.1423242383,1294252.5280491072,3711738.5390380216,4892748.480763066,1373153.9560274282,584708.7275540438,1463483.4408199592,2004369.195535133,7507969.146719998,426539.539008,6266829.073607999,1833806.46816,6611484.810733488,4612419.63066402,1398382.740538517,1312215.2567718262,1349182.0556655838,3907387.5231434912,5296076.391457858,1485444.2449863635,615529.2358792876,1555887.6369626196,2097105.7474864598
2053-01-31,8293282.508447997,463710.32064000005,7012011.693600001,1852518.84192,7260013.260893634,5155004.68552584,1458248.3008853763,1447430.726000016,1490302.866768105,4290667.837188137,5831138.882942944,1624865.160575145,675907.2345891972,1719097.675549565,2311342.872358821,8652696.441983998,506419.5513599999,7301863.394136,2062201.1356800003,7606802.794999158,5378299.363471645,1590163.5677880244,1528784.6491261797,1554889.5506245242,4495620.451844502,6141505.130051401,1718805.7021185358,708193.3402144219,1803344.4436116046,2415335.0286672506
2053-02-28,7957318.424831998,418805.1302400001,7176630.748896,1926927.6364799999,7003046.894185035,5251841.648054063,1506666.352135392,1454200.4860619039,1429930.12094231,4138800.714463356,5958348.397341298,1618351.8351690755,651983.6658486269,1704242.1112577745,2222125.3742382433,8307648.994175999,467084.86272,7498410.905664001,2148279.59808,7345288.890447782,5500108.592840737,1647078.1064035199,1544186.103225696,1492884.524253427,4341065.73425464,6298166.165276073,1718706.617911586,683846.3957006885,1793337.2069486103,2323990.7412912967
2053-03-31,9421056.013824001,524999.3443200001,9692602.6248,2585235.6057599997,8366754.873765657,7075410.97018392,2024090.2745383682,1941464.844265968,1692963.765684173,4944752.130395505,8022420.036511813,2095590.7076453469,778944.8787475829,2181133.3855988956,2639860.045606048,9715135.629023997,557336.4710400001,9819675.475992,2621764.1606399994,8616948.096155817,7179206.083984188,2053047.0441440877,1980482.899873572,1745809.8725356124,5092616.324828087,8139488.756034579,2141687.618493322,802237.8677521064,2229772.0075048036,2720958.5817757812
2053-04-30,8994685.51296,511592.112,9004030.45704,2667103.2000000007,8037517.797275903,6583122.69845076,2022275.3329188006,1834343.79748524,1616344.986678912,4750173.018190059,7581084.236114161,2003853.4804757969,748292.9069263865,2064851.4906244003,2526263.2896520044,9092022.08544,529740.0000000001,8969644.985040002,2552242.8671999997,8088781.260351456,6566696.471930761,1959765.6847975198,1830716.8821802803,1633836.3687535676,4780469.724867709,7513869.686095256,1996517.1501955604,753065.5353387204,2067290.1613089177,2549354.89137363
2053-05-31,9508844.644992,539951.5123199999,9824038.167744,2949132.672,8529161.19342094,7174751.946101856,2226498.8986465917,1994501.7784929597,1708739.3827050624,5040734.265311776,8281295.712959857,2168294.743529116,794064.9071074895,2225302.308225613,2674499.324072259,9590339.866463998,554635.57248,9789121.206144,2752937.1936000003,8547224.54912343,7156448.652810816,2120618.708376768,1983384.274353408,1723384.0740035807,5051409.708531948,8175951.250811856,2147988.6544090603,795746.6055233917,2221581.0420954707,2690877.303600056
2053-06-30,9407997.8496,579837.3984000001,9583445.89728,3024343.526400001,8465166.803197438,7022064.038634721,2252404.3098700806,1983709.8495748804,1690617.2135731198,5002913.580689686,8166657.834562062,2160497.1872711168,788107.0293776814,2200923.7253874056,2649281.079329177,9424130.768639999,582207.5232,9540014.934959998,2865818.1023999997,8439000.615654334,6992407.512856439,2165483.4866373595,1967398.7118497994,1693516.2991246076,4987449.363851712,8067105.742504644,2136406.831218816,785670.9573174185,2189843.468585276,2648986.9610606823
2053-07-31,9227216.482848002,555801.48,8680956.943464,2762618.2704000003,8251905.434481477,6374036.022137315,2053776.4040826005,1814559.1841822038,1658130.801967786,4876876.111778552,7420762.849808903,2009912.9568660872,768252.3959502255,2060471.497771109,2592357.256431945,9311850.815904,560323.6905600001,8742221.145072002,2741815.1376,8316127.54565329,6419279.558851128,2046891.3740004962,1824911.8422181197,1673339.591617949,4914831.379481094,7455396.557725015,2020021.6336319002,774231.4745003212,2074792.5364772547,2614771.646353337
2053-08-31,9179542.971648,553297.9795199999,8272457.238672,2590045.2086400003,8169933.516801237,6084345.713243688,1935469.9798011363,1738682.3696013358,1649563.8720051458,4828430.70842953,7062516.978234765,1939333.8163925402,760620.810414195,1998954.2405353477,2574286.3095750674,9341030.323296,567224.0524800001,8501122.839744002,2708608.0665600006,8331799.866610549,6251934.913029216,2013860.4132378243,1789250.13686736,1678583.1490962908,4924093.721166834,7278128.328626693,1993590.7213120996,775690.5675814422,2048515.060014695,2621730.250116861
2053-09-30,8487284.016959997,503954.2656,7298456.458320001,2322218.6784000006,7535795.507087902,5374823.66194068,1727938.5759396,1544828.64241068,1525164.9378477116,4453655.144688949,6254199.832655037,1743021.3916405311,701582.5617098836,1801378.0565437835,2378008.855899373,8657478.00288,522590.4864,7638817.868640001,2532651.2352,7727630.0465085115,5623367.800048561,1862570.1109809598,1621329.7604436001,1555748.797117536,4567029.35748653,6589406.97084288,1823676.8145972455,719442.3573299424,1870494.6800934263,2430536.318688972
2053-10-31,8781727.933439998,470721.56832,7755934.795992001,2404068.62976,7797549.787122816,5683625.733235069,1799812.5458946482,1603200.90667194,1578076.5096391677,4608351.9241895825,6590493.674896661,1808214.0769350235,725951.885181134,1876871.501601858,2460545.614105282,9040088.459808,497264.24448000005,8158275.158399999,2626800.89184,8064728.549818818,5979385.449391681,1945322.1351558722,1694217.9978313919,1624503.8962274974,4766254.572942922,6977026.215085037,1904829.0458602142,750826.2279881318,1963072.4451406712,2537426.6605377174
